/usr/java/bin/java -XX:MaxRAMPercentage=85.0 -cp /binary/ycsb/mongodb-binding/conf:/binary/ycsb/conf:/binary/ycsb/lib/jackson-core-asl-1.9.4.jar:/binary/ycsb/lib/core-0.18.0-SNAPSHOT.jar:/binary/ycsb/lib/jackson-mapper-asl-1.9.4.jar:/binary/ycsb/lib/HdrHistogram-2.1.4.jar:/binary/ycsb/lib/htrace-core4-4.1.0-incubating.jar:/binary/ycsb/mongodb-binding/lib/logback-classic-1.1.2.jar:/binary/ycsb/mongodb-binding/lib/mongo-java-driver-3.11.0.jar:/binary/ycsb/mongodb-binding/lib/mongodb-async-driver-2.0.1.jar:/binary/ycsb/mongodb-binding/lib/logback-core-1.1.2.jar:/binary/ycsb/mongodb-binding/lib/mongodb-binding-0.18.0-SNAPSHOT.jar:/binary/ycsb/mongodb-binding/lib/snappy-java-1.1.7.1.jar:/binary/ycsb/mongodb-binding/lib/slf4j-api-1.7.25.jar site.ycsb.Client -db site.ycsb.db.MongoDbClient -s -p mongodb.url=mongodb://benchant:BareRebel2022@mongodb-m-calibration-shard-00-00.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-00-01.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-00-02.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-01-00.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-01-01.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-01-02.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-02-00.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-02-01.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-02-02.w3sa1.mongodb.net:27016/?ssl=true&authSource=admin&w=majority&j=true&readPreference=primary -p batchsize=1 -p workload=site.ycsb.workloads.CoreWorkload -p maxexecutiontime=1800 -threads 100 -p recordcount=1000000000 -p operationcount=999900000 -target 12000 -p fieldcount=10 -p fieldlength=100 -p requestdistribution=hotspot -p hotspotdatafraction=0.013 -p hotspotopnfraction=0.95 -p insertorder=ordered -p readproportion=0.95 -p updateproportion=0.05 -p insertproportion=0.0 -p scanproportion=0.0 -p maxscanlength=1000 -p scanlengthdistribution=uniform -p measurementtype=hdrhistogram -p hdrhistogram.fileoutput=true -p hdrhistogram.output.path=/home/developer/results/ -t
Command line: -db site.ycsb.db.MongoDbClient -s -p mongodb.url=mongodb://benchant:BareRebel2022@mongodb-m-calibration-shard-00-00.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-00-01.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-00-02.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-01-00.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-01-01.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-01-02.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-02-00.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-02-01.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-02-02.w3sa1.mongodb.net:27016/?ssl=true&authSource=admin&w=majority&j=true&readPreference=primary -p batchsize=1 -p workload=site.ycsb.workloads.CoreWorkload -p maxexecutiontime=1800 -threads 100 -p recordcount=1000000000 -p operationcount=999900000 -target 12000 -p fieldcount=10 -p fieldlength=100 -p requestdistribution=hotspot -p hotspotdatafraction=0.013 -p hotspotopnfraction=0.95 -p insertorder=ordered -p readproportion=0.95 -p updateproportion=0.05 -p insertproportion=0.0 -p scanproportion=0.0 -p maxscanlength=1000 -p scanlengthdistribution=uniform -p measurementtype=hdrhistogram -p hdrhistogram.fileoutput=true -p hdrhistogram.output.path=/home/developer/results/ -t
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
Maximum execution time specified as: 1800 secs
2023-05-08 14:30:55:458 0 sec: 0 operations; est completion in 0 second 
14:30:55.578 [Thread-9] WARN  org.mongodb.driver.uri - Uri option 'j' has been deprecated, use 'journal' instead.
14:30:55.578 [Thread-9] WARN  org.mongodb.driver.uri - Uri option 'j' has been deprecated, use 'journal' instead.
mongo client connection created with mongodb://benchant:BareRebel2022@mongodb-m-calibration-shard-00-00.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-00-01.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-00-02.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-01-00.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-01-01.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-01-02.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-02-00.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-02-01.w3sa1.mongodb.net:27016,mongodb-m-calibration-shard-02-02.w3sa1.mongodb.net:27016/?ssl=true&authSource=admin&w=majority&j=true&readPreference=primary
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2023-05-08 14:31:05:443 10 sec: 115970 operations; 11597 current ops/sec; est completion in 23 hours 56 minutes [READ: Count=110174, Max=1701887, Min=1367, Avg=6304.19, 90=7243, 99=55071, 99.9=140671, 99.99=1685503] [UPDATE: Count=5829, Max=1695743, Min=3874, Avg=16611.68, 90=31423, 99=79167, 99.9=135679, 99.99=1687551] 
2023-05-08 14:43:35:443 760 sec: 9115955 operations; 11999.8 current ops/sec; est completion in 22 hours 56 minutes [READ: Count=113939, Max=50559, Min=1345, Avg=2722.23, 90=3813, 99=9279, 99.9=18095, 99.99=34271] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6054, Max=127871, Min=4048, Avg=11325.6, 90=17823, 99=71743, 99.9=98687, 99.99=122623] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:43:45:443 770 sec: 9235117 operations; 11916.2 current ops/sec; est completion in 22 hours 56 minutes [READ: Count=113251, Max=101887, Min=1302, Avg=2615.5, 90=3481, 99=8263, 99.9=26895, 99.99=65407] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=5913, Max=271359, Min=3828, Avg=11872.14, 90=13431, 99=152447, 99.9=250623, 99.99=266751] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:43:55:443 780 sec: 9355959 operations; 12084.2 current ops/sec; est completion in 22 hours 56 minutes [READ: Count=114820, Max=129791, Min=1337, Avg=3131.14, 90=4061, 99=18415, 99.9=66367, 99.99=85759] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6028, Max=463615, Min=3566, Avg=36990.32, 90=83007, 99=360447, 99.9=437247, 99.99=453119] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:44:05:443 790 sec: 9475968 operations; 12000.9 current ops/sec; est completion in 22 hours 56 minutes [READ: Count=114010, Max=60991, Min=1324, Avg=2544.76, 90=3423, 99=6467, 99.9=15631, 99.99=39007] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=5994, Max=60159, Min=3772, Avg=7541.65, 90=10303, 99=19743, 99.9=43903, 99.99=51263] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:44:15:443 800 sec: 9595972 operations; 12000.4 current ops/sec; est completion in 22 hours 56 minutes [READ: Count=113984, Max=28671, Min=1345, Avg=2530.64, 90=3441, 99=6395, 99.9=12119, 99.99=17999] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6019, Max=32207, Min=3860, Avg=7379.21, 90=10175, 99=17887, 99.9=26687, 99.99=31775] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:44:25:443 810 sec: 9715963 operations; 11999.1 current ops/sec; est completion in 22 hours 55 minutes [READ: Count=114052, Max=48607, Min=1267, Avg=2570.49, 90=3445, 99=7543, 99.9=18847, 99.99=39263] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=5950, Max=121407, Min=3864, Avg=9656.75, 90=12647, 99=61663, 99.9=99263, 99.99=119231] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:44:35:443 820 sec: 9835968 operations; 12000.5 current ops/sec; est completion in 22 hours 55 minutes [READ: Count=113982, Max=35327, Min=1294, Avg=2508.46, 90=3367, 99=6411, 99.9=12927, 99.99=25551] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6011, Max=230143, Min=3746, Avg=9276.16, 90=11575, 99=54655, 99.9=217599, 99.99=227967] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:44:45:443 830 sec: 9955966 operations; 11999.8 current ops/sec; est completion in 22 hours 55 minutes [READ: Count=113966, Max=51199, Min=1344, Avg=2486.85, 90=3331, 99=5979, 99.9=12735, 99.99=25647] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6031, Max=55103, Min=3728, Avg=7411.47, 90=9791, 99=20767, 99.9=46975, 99.99=53023] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:44:55:443 840 sec: 10075971 operations; 12000.5 current ops/sec; est completion in 22 hours 55 minutes [READ: Count=113929, Max=192639, Min=1312, Avg=2787.96, 90=3717, 99=10375, 99.9=44287, 99.99=76223] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6079, Max=416511, Min=3642, Avg=14524.63, 90=17663, 99=249215, 99.9=396287, 99.99=412671] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:45:05:443 850 sec: 10195961 operations; 11999 current ops/sec; est completion in 22 hours 55 minutes [READ: Count=113915, Max=28271, Min=1349, Avg=2579.87, 90=3535, 99=7151, 99.9=13327, 99.99=21007] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6076, Max=66239, Min=3480, Avg=7878.23, 90=11463, 99=21631, 99.9=40511, 99.99=65375] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:45:15:443 860 sec: 10315968 operations; 12000.7 current ops/sec; est completion in 22 hours 54 minutes [READ: Count=114086, Max=41407, Min=1325, Avg=2634.2, 90=3629, 99=7975, 99.9=15463, 99.99=26799] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=5920, Max=118911, Min=3868, Avg=9326.42, 90=12935, 99=50271, 99.9=95167, 99.99=118335] [READ-FAILED: Count=1, Max=1898, Min=1898, Avg=1898, 90=1898, 99=1898, 99.9=1898, 99.99=1898] 
2023-05-08 14:45:25:443 870 sec: 10433994 operations; 11802.6 current ops/sec; est completion in 22 hours 55 minutes [READ: Count=112070, Max=81343, Min=1326, Avg=2553.19, 90=3425, 99=7323, 99.9=14959, 99.99=31807] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=5966, Max=371967, Min=3836, Avg=11311, 90=11031, 99=222079, 99.9=339199, 99.99=353023] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:45:35:443 880 sec: 10555971 operations; 12197.7 current ops/sec; est completion in 22 hours 54 minutes [READ: Count=115881, Max=194431, Min=1355, Avg=2997.58, 90=4065, 99=15311, 99.9=39519, 99.99=75519] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6087, Max=465919, Min=3640, Avg=28867.49, 90=42911, 99=349183, 99.9=442879, 99.99=462591] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:45:45:443 890 sec: 10675969 operations; 11999.8 current ops/sec; est completion in 22 hours 54 minutes [READ: Count=114147, Max=26063, Min=1302, Avg=2508.27, 90=3395, 99=6155, 99.9=12023, 99.99=20271] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=5850, Max=39103, Min=3796, Avg=7419.78, 90=10223, 99=19039, 99.9=32255, 99.99=36031] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:45:55:443 900 sec: 10795959 operations; 11999 current ops/sec; est completion in 22 hours 54 minutes [READ: Count=113958, Max=44543, Min=1317, Avg=2554.47, 90=3419, 99=7243, 99.9=16095, 99.99=30479] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6034, Max=102847, Min=3762, Avg=9437.73, 90=11783, 99=63423, 99.9=90943, 99.99=97535] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:46:05:443 910 sec: 10915972 operations; 12001.3 current ops/sec; est completion in 22 hours 54 minutes [READ: Count=114072, Max=102335, Min=1342, Avg=2538.95, 90=3373, 99=6667, 99.9=18639, 99.99=42751] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=5939, Max=339455, Min=3762, Avg=11506.23, 90=12471, 99=131967, 99.9=304895, 99.99=331263] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:46:15:443 920 sec: 11035970 operations; 11999.8 current ops/sec; est completion in 22 hours 53 minutes [READ: Count=113963, Max=30815, Min=1296, Avg=2472.4, 90=3281, 99=5887, 99.9=12119, 99.99=18895] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6035, Max=68095, Min=3832, Avg=7599.49, 90=9647, 99=34911, 99.9=61951, 99.99=65663] [READ-FAILED: Count=1, Max=2893, Min=2892, Avg=2893, 90=2893, 99=2893, 99.9=2893, 99.99=2893] 
2023-05-08 14:46:25:443 930 sec: 11155973 operations; 12000.3 current ops/sec; est completion in 22 hours 53 minutes [READ: Count=113921, Max=37599, Min=1305, Avg=2477.17, 90=3333, 99=5843, 99.9=11263, 99.99=18783] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6079, Max=66879, Min=3762, Avg=7178.71, 90=9759, 99=16799, 99.9=36063, 99.99=61279] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:46:35:443 940 sec: 11275948 operations; 11997.5 current ops/sec; est completion in 22 hours 53 minutes [READ: Count=114017, Max=24447, Min=1332, Avg=2528.46, 90=3443, 99=6351, 99.9=12239, 99.99=17711] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=5963, Max=58303, Min=3834, Avg=7477.87, 90=10207, 99=21823, 99.9=43487, 99.99=56031] [READ-FAILED: Count=1, Max=2023, Min=2023, Avg=2023, 90=2023, 99=2023, 99.9=2023, 99.99=2023] 
2023-05-08 14:46:45:443 950 sec: 11395966 operations; 12001.8 current ops/sec; est completion in 22 hours 53 minutes [READ: Count=114043, Max=55359, Min=1354, Avg=2671.89, 90=3627, 99=8799, 99.9=23103, 99.99=40351] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=5972, Max=135423, Min=3746, Avg=10637.83, 90=14207, 99=79167, 99.9=109311, 99.99=133375] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:46:55:444 960 sec: 11515995 operations; 12000.5 current ops/sec; est completion in 22 hours 53 minutes [READ: Count=114039, Max=83583, Min=1347, Avg=2592.12, 90=3477, 99=7539, 99.9=19839, 99.99=43263] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=5992, Max=97983, Min=3878, Avg=7935.21, 90=10703, 99=28719, 99.9=86783, 99.99=92223] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:47:05:443 970 sec: 11635649 operations; 11967.79 current ops/sec; est completion in 22 hours 53 minutes [READ: Count=113652, Max=93119, Min=1320, Avg=2586.26, 90=3473, 99=7355, 99.9=19407, 99.99=43903] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6006, Max=166271, Min=3882, Avg=8437.47, 90=10943, 99=36863, 99.9=148223, 99.99=161791] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:47:15:443 980 sec: 11755965 operations; 12031.6 current ops/sec; est completion in 22 hours 52 minutes [READ: Count=114295, Max=66047, Min=1288, Avg=2685.36, 90=3589, 99=9015, 99.9=29407, 99.99=45151] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6015, Max=212607, Min=3832, Avg=11301.86, 90=15303, 99=83007, 99.9=186495, 99.99=207743] [READ-FAILED: Count=1, Max=2591, Min=2590, Avg=2591, 90=2591, 99=2591, 99.9=2591, 99.99=2591] 
2023-05-08 14:47:25:443 990 sec: 11875970 operations; 12000.5 current ops/sec; est completion in 22 hours 52 minutes [READ: Count=114014, Max=52927, Min=1337, Avg=2577.17, 90=3467, 99=7119, 99.9=20783, 99.99=35775] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=5992, Max=323583, Min=3846, Avg=9743.23, 90=12295, 99=44031, 99.9=283903, 99.99=310527] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:47:35:443 1000 sec: 11995907 operations; 11993.7 current ops/sec; est completion in 22 hours 52 minutes [READ: Count=113947, Max=68671, Min=1350, Avg=2595.54, 90=3487, 99=7859, 99.9=18671, 99.99=37311] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=5985, Max=327423, Min=3752, Avg=11278.32, 90=14271, 99=92799, 99.9=311039, 99.99=320767] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:47:45:443 1010 sec: 12115974 operations; 12006.7 current ops/sec; est completion in 22 hours 52 minutes [READ: Count=114032, Max=27615, Min=1339, Avg=2428.06, 90=3209, 99=5391, 99.9=10007, 99.99=17119] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6034, Max=157567, Min=3898, Avg=8517.91, 90=9415, 99=70655, 99.9=137471, 99.99=154879] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:47:55:443 1020 sec: 12235970 operations; 11999.6 current ops/sec; est completion in 22 hours 52 minutes [READ: Count=114005, Max=29823, Min=1321, Avg=2410.07, 90=3187, 99=5051, 99.9=8567, 99.99=18527] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=5989, Max=36255, Min=3886, Avg=6735.21, 90=8815, 99=13687, 99.9=24623, 99.99=35647] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:48:05:443 1030 sec: 12355967 operations; 11999.7 current ops/sec; est completion in 22 hours 52 minutes [READ: Count=114118, Max=39487, Min=1309, Avg=2513.83, 90=3399, 99=6243, 99.9=13631, 99.99=24367] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=5886, Max=64319, Min=3836, Avg=7566.52, 90=10303, 99=24415, 99.9=48383, 99.99=59455] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:48:15:443 1040 sec: 12475968 operations; 12000.1 current ops/sec; est completion in 22 hours 51 minutes [READ: Count=113983, Max=29295, Min=1327, Avg=2582.24, 90=3545, 99=6983, 99.9=14759, 99.99=20319] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6014, Max=43423, Min=3688, Avg=7737.65, 90=11087, 99=19487, 99.9=29695, 99.99=36639] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
Nothing updated for key user499966466
2023-05-08 14:48:25:443 1050 sec: 12595968 operations; 12000 current ops/sec; est completion in 22 hours 51 minutes [READ: Count=114023, Max=119679, Min=1284, Avg=3149.49, 90=4327, 99=16359, 99.9=60223, 99.99=77247] [UPDATE-FAILED: Count=1, Max=1983, Min=1983, Avg=1983, 90=1983, 99=1983, 99.9=1983, 99.99=1983] [UPDATE: Count=5974, Max=385791, Min=3580, Avg=16353.19, 90=25791, 99=237311, 99.9=356095, 99.99=374783] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:48:35:444 1060 sec: 12715994 operations; 12002.6 current ops/sec; est completion in 22 hours 51 minutes [READ: Count=114090, Max=72511, Min=1307, Avg=2600.76, 90=3475, 99=7987, 99.9=22719, 99.99=37151] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=5938, Max=274431, Min=3940, Avg=10849.73, 90=13447, 99=135423, 99.9=266751, 99.99=269055] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:48:45:443 1070 sec: 12835963 operations; 11996.9 current ops/sec; est completion in 22 hours 51 minutes [READ: Count=114019, Max=77119, Min=1332, Avg=2630.97, 90=3589, 99=7879, 99.9=17615, 99.99=36063] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=5947, Max=226815, Min=3984, Avg=9720.13, 90=13119, 99=50591, 99.9=195839, 99.99=214271] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:48:55:443 1080 sec: 12955973 operations; 12001 current ops/sec; est completion in 22 hours 51 minutes [READ: Count=113992, Max=57727, Min=1326, Avg=2569.21, 90=3483, 99=7339, 99.9=18223, 99.99=30287] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6023, Max=334335, Min=3730, Avg=9222.43, 90=12055, 99=38399, 99.9=290047, 99.99=318463] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:49:05:443 1090 sec: 13075973 operations; 12000 current ops/sec; est completion in 22 hours 51 minutes [READ: Count=114037, Max=63103, Min=1313, Avg=2557.39, 90=3423, 99=7167, 99.9=18143, 99.99=37343] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=5967, Max=120127, Min=3722, Avg=9651.82, 90=11287, 99=75711, 99.9=99135, 99.99=111871] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:49:15:443 1100 sec: 13195972 operations; 11999.9 current ops/sec; est completion in 22 hours 50 minutes [READ: Count=113984, Max=30079, Min=1336, Avg=2458.82, 90=3273, 99=5735, 99.9=10767, 99.99=19519] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6013, Max=96767, Min=3754, Avg=7222.9, 90=9415, 99=19247, 99.9=70719, 99.99=94463] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:49:25:443 1110 sec: 13315968 operations; 11999.6 current ops/sec; est completion in 22 hours 50 minutes [READ: Count=114082, Max=60351, Min=1328, Avg=2442.03, 90=3211, 99=5539, 99.9=13823, 99.99=34143] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=5914, Max=80255, Min=3820, Avg=7190.55, 90=8831, 99=30543, 99.9=68479, 99.99=77887] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
2023-05-08 14:49:35:443 1120 sec: 13435968 operations; 12000 current ops/sec; est completion in 22 hours 50 minutes [READ: Count=113905, Max=26239, Min=1310, Avg=2413.37, 90=3203, 99=5299, 99.9=9447, 99.99=15263] [UPDATE-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] [UPDATE: Count=6098, Max=66623, Min=3766, Avg=6999.88, 90=9271, 99=18031, 99.9=35711, 99.99=45727] [READ-FAILED: Count=0, Max=0, Min=9223372036854775807, Avg=?, 90=0, 99=0, 99.9=0, 99.99=0] 
